hive,day,hour,temp,humid,weight,file_size,workers_avg,drones_avg,total,ratio,workers_array,drones_array
AppMAIS7R,2022-08-27,20,92.48,55.8,48.1,11661348,5.8,0.6,6.3999999999999995,9.67,"[6, 5, 5, 6, 7]","[2, 1, 0, 0, 0]"
AppMAIS7R,2022-08-28,12,95.36,56.8,48.11,40966964,15.8,0.6,16.400000000000002,26.33,"[4, 19, 18, 19, 19]","[1, 1, 0, 1, 0]"
AppMAIS7R,2022-08-28,13,94.82,56.8,48.07,23253980,5.2,0.2,5.4,26.0,"[1, 6, 7, 7, 5]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-08-28,14,95.0,56.9,48.12,20794855,6.0,0.4,6.4,15.0,"[0, 5, 7, 9, 9]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-08-28,15,95.54,57.0,48.3,22791126,4.6,0.2,4.8,23.0,"[0, 3, 7, 8, 5]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-08-28,16,95.54,57.0,48.17,22395772,7.4,0.4,7.800000000000001,18.5,"[9, 7, 8, 6, 7]","[0, 1, 1, 0, 0]"
AppMAIS7R,2022-08-28,17,94.64,56.7,48.01,26056670,15.2,0.4,15.6,38.0,"[14, 15, 15, 16, 16]","[1, 1, 0, 0, 0]"
AppMAIS7R,2022-08-28,18,93.38,56.7,48.04,16906508,5.0,0.6,5.6,8.33,"[5, 4, 6, 5, 5]","[1, 2, 0, 0, 0]"
AppMAIS7R,2022-08-28,19,92.84,56.5,48.06,11048345,3.8,0.4,4.2,9.5,"[2, 2, 5, 5, 5]","[1, 1, 0, 0, 0]"
AppMAIS7R,2022-08-28,20,92.48,56.5,48.07,12855573,6.6,0.4,7.0,16.5,"[8, 9, 5, 6, 5]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-08-29,11,95.0,56.8,47.97,33249981,6.0,0.2,6.2,30.0,"[0, 1, 8, 13, 8]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-08-29,13,96.08,57.2,47.7,31841163,5.2,0.6,5.8,8.67,"[0, 3, 4, 9, 10]","[0, 1, 2, 0, 0]"
AppMAIS7R,2022-08-29,14,95.72,57.3,47.74,22302269,7.4,0.2,7.6000000000000005,37.0,"[0, 6, 6, 12, 13]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-08-29,15,95.9,57.1,47.79,29724241,6.4,1.8,8.200000000000001,3.56,"[3, 6, 9, 7, 7]","[0, 1, 3, 3, 2]"
AppMAIS7R,2022-08-29,16,95.36,57.0,47.71,49558992,24.6,2.2,26.8,11.18,"[19, 28, 25, 27, 24]","[3, 5, 2, 0, 1]"
AppMAIS7R,2022-08-29,17,94.64,56.4,47.7,42271349,22.6,0.4,23.0,56.5,"[15, 28, 23, 23, 24]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-08-29,18,93.2,56.3,47.74,19510397,11.0,1.0,12.0,11.0,"[14, 10, 11, 10, 10]","[2, 2, 1, 0, 0]"
AppMAIS7R,2022-08-29,19,92.84,56.4,47.78,14681485,10.4,0.8,11.200000000000001,13.0,"[10, 9, 12, 9, 12]","[2, 1, 1, 0, 0]"
AppMAIS7R,2022-08-29,20,92.12,56.0,47.78,17017236,5.8,0.2,6.0,29.0,"[6, 7, 5, 5, 6]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-08-30,11,95.0,56.0,47.49,60687685,26.8,0.4,27.2,67.0,"[12, 28, 27, 33, 34]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-08-30,12,95.72,56.0,47.51,26181351,6.2,0.2,6.4,31.0,"[0, 5, 10, 8, 8]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-08-30,13,95.9,56.3,47.74,29994324,14.0,0.6,14.6,23.33,"[0, 15, 18, 19, 18]","[0, 0, 1, 0, 2]"
AppMAIS7R,2022-08-30,15,95.36,56.0,47.84,29160942,23.8,0.4,24.2,59.5,"[21, 25, 26, 26, 21]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-08-30,16,93.2,56.2,47.83,11807464,5.2,1.8,7.0,2.89,"[3, 5, 6, 6, 6]","[3, 3, 1, 1, 1]"
AppMAIS7R,2022-08-30,20,91.94,56.0,47.7,10058039,2.8,0.2,3.0,14.0,"[3, 3, 2, 2, 4]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-08-31,10,93.02,56.2,47.62,27092792,5.4,0.2,5.6000000000000005,27.0,"[5, 7, 6, 4, 5]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-08-31,12,95.0,56.5,47.65,28887069,6.8,0.6,7.3999999999999995,11.33,"[1, 5, 10, 8, 10]","[0, 0, 2, 1, 0]"
AppMAIS7R,2022-08-31,13,95.36,56.6,47.58,19106346,3.8,0.2,4.0,19.0,"[0, 3, 3, 6, 7]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-08-31,14,95.54,56.1,47.67,27638630,6.2,2.0,8.2,3.1,"[2, 2, 10, 8, 9]","[1, 1, 1, 3, 4]"
AppMAIS7R,2022-08-31,15,95.72,56.0,47.62,59672297,14.2,3.4,17.599999999999998,4.18,"[3, 11, 19, 19, 19]","[1, 5, 4, 3, 4]"
AppMAIS7R,2022-08-31,16,95.9,56.2,47.43,21030048,3.4,1.2,4.6,2.83,"[2, 4, 5, 3, 3]","[1, 2, 1, 1, 1]"
AppMAIS7R,2022-08-31,17,95.54,55.2,47.39,9723287,0.6,0.4,1.0,1.5,"[0, 2, 1, 0, 0]","[0, 1, 1, 0, 0]"
AppMAIS7R,2022-08-31,18,93.2,55.5,47.35,13057544,5.6,0.2,5.8,28.0,"[7, 7, 4, 4, 6]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-08-31,20,92.66,55.6,47.38,11150378,5.8,0.6,6.3999999999999995,9.67,"[6, 6, 6, 4, 7]","[2, 1, 0, 0, 0]"
AppMAIS7R,2022-09-01,10,92.66,55.2,47.31,31428400,5.2,0.2,5.4,26.0,"[0, 0, 9, 9, 8]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-01,13,95.36,55.6,47.28,16775513,2.6,0.2,2.8000000000000003,13.0,"[0, 2, 4, 4, 3]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-01,14,95.18,55.6,47.18,30099279,10.6,1.0,11.6,10.6,"[0, 6, 13, 17, 17]","[0, 1, 1, 2, 1]"
AppMAIS7R,2022-09-01,15,95.36,55.8,47.41,33404523,16.8,2.4,19.2,7.0,"[11, 17, 20, 18, 18]","[3, 1, 2, 3, 3]"
AppMAIS7R,2022-09-01,16,95.18,55.7,47.29,24495061,5.4,1.0,6.4,5.4,"[7, 6, 5, 5, 4]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-09-01,20,92.48,55.4,47.48,13660483,7.8,0.6,8.4,13.0,"[8, 9, 8, 7, 7]","[1, 0, 0, 0, 2]"
AppMAIS7R,2022-09-02,10,93.02,55.3,47.31,29906627,5.0,0.2,5.2,25.0,"[0, 1, 7, 8, 9]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-02,12,94.82,55.2,47.26,26427180,5.6,1.0,6.6,5.6,"[0, 3, 8, 9, 8]","[0, 0, 1, 2, 2]"
AppMAIS7R,2022-09-02,14,95.54,55.4,47.28,15440727,4.4,0.2,4.6000000000000005,22.0,"[0, 3, 6, 7, 6]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-09-02,15,95.36,55.4,47.26,47141674,10.2,1.6,11.799999999999999,6.37,"[2, 7, 17, 13, 12]","[0, 1, 2, 3, 2]"
AppMAIS7R,2022-09-02,16,95.9,55.4,47.14,24194733,6.0,1.0,7.0,6.0,"[6, 6, 4, 8, 6]","[0, 1, 2, 1, 1]"
AppMAIS7R,2022-09-02,17,94.82,55.2,47.13,18010437,5.0,0.6,5.6,8.33,"[5, 5, 5, 5, 5]","[1, 1, 1, 0, 0]"
AppMAIS7R,2022-09-03,11,93.74,55.1,47.0,29480112,3.4,0.4,3.8,8.5,"[0, 2, 6, 4, 5]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-09-03,12,94.64,55.1,47.02,18478868,3.2,0.2,3.4000000000000004,16.0,"[0, 3, 5, 5, 3]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-03,15,94.82,55.4,47.02,29123195,8.6,1.0,9.6,8.6,"[6, 11, 9, 8, 9]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-09-03,17,94.1,55.3,47.12,13244907,4.2,0.4,4.6000000000000005,10.5,"[3, 4, 5, 4, 5]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-04,10,93.74,56.3,47.38,8898571,4.6,0.2,4.8,23.0,"[3, 5, 4, 5, 6]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-04,12,93.74,56.3,47.29,15167922,5.0,0.2,5.2,25.0,"[0, 7, 7, 7, 4]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-09-04,15,94.1,56.6,47.63,12737278,6.2,0.8,7.0,7.75,"[7, 5, 6, 6, 7]","[0, 2, 1, 1, 0]"
AppMAIS7R,2022-09-04,16,93.02,56.7,47.67,13975603,4.0,0.6,4.6,6.67,"[3, 5, 5, 3, 4]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-09-04,17,93.2,56.5,47.76,10423530,4.8,0.2,5.0,24.0,"[4, 7, 5, 4, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-04,18,93.02,56.5,47.82,11834786,6.2,0.2,6.4,31.0,"[5, 6, 6, 7, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-05,12,93.38,57.8,48.34,5654331,0.4,0.2,0.6000000000000001,2.0,"[1, 1, 0, 0, 0]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-05,13,93.38,57.8,48.33,11539732,4.0,0.4,4.4,10.0,"[4, 4, 5, 3, 4]","[0, 1, 0, 1, 0]"
AppMAIS7R,2022-09-05,15,93.38,57.9,48.12,70827980,26.0,1.0,27.0,26.0,"[4, 31, 37, 34, 24]","[0, 1, 0, 2, 2]"
AppMAIS7R,2022-09-05,16,93.74,58.1,48.07,23652984,13.4,0.6,14.0,22.33,"[3, 15, 16, 14, 19]","[0, 2, 0, 1, 0]"
AppMAIS7R,2022-09-05,17,94.1,58.3,48.09,16360933,8.2,0.2,8.399999999999999,41.0,"[4, 8, 11, 9, 9]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-05,18,93.92,58.3,48.08,18682439,9.6,1.0,10.6,9.6,"[7, 12, 11, 10, 8]","[4, 0, 0, 1, 0]"
AppMAIS7R,2022-09-05,20,93.74,58.5,48.08,26263429,8.0,0.4,8.4,20.0,"[7, 8, 9, 8, 8]","[1, 0, 0, 1, 0]"
AppMAIS7R,2022-09-06,10,94.1,59.4,47.72,9280758,4.0,0.4,4.4,10.0,"[7, 5, 3, 2, 3]","[0, 1, 1, 0, 0]"
AppMAIS7R,2022-09-06,11,94.46,59.6,47.62,23223773,7.6,0.2,7.8,38.0,"[0, 4, 13, 11, 10]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-06,13,95.18,59.8,47.83,20728252,5.6,0.2,5.8,28.0,"[2, 6, 6, 6, 8]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-06,14,94.82,60.0,47.67,39342369,6.4,1.6,8.0,4.0,"[1, 6, 9, 10, 6]","[0, 1, 2, 3, 2]"
AppMAIS7R,2022-09-06,15,95.72,60.0,48.18,58422756,10.6,1.2,11.799999999999999,8.83,"[1, 4, 19, 14, 15]","[0, 0, 2, 2, 2]"
AppMAIS7R,2022-09-06,16,95.72,60.0,48.29,23338699,6.6,0.2,6.8,33.0,"[8, 8, 6, 5, 6]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-06,17,95.36,60.0,48.39,16924150,7.2,0.4,7.6000000000000005,18.0,"[5, 10, 7, 7, 7]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-07,08,93.74,56.6,46.34,8905857,1.6,0.2,1.8,8.0,"[1, 2, 3, 1, 1]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-07,15,95.9,57.0,48.29,24033923,6.0,1.0,7.0,6.0,"[7, 6, 5, 7, 5]","[0, 1, 1, 1, 2]"
AppMAIS7R,2022-09-07,18,94.1,56.4,47.38,17188259,8.0,0.4,8.4,20.0,"[10, 9, 7, 7, 7]","[0, 2, 0, 0, 0]"
AppMAIS7R,2022-09-08,11,93.74,53.3,47.03,21593948,4.6,0.2,4.8,23.0,"[0, 5, 7, 6, 5]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-08,13,94.64,53.4,47.25,19577006,3.8,0.2,4.0,19.0,"[0, 0, 6, 6, 7]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-09-08,15,95.72,53.8,47.92,29225018,5.0,1.6,6.6,3.12,"[0, 1, 9, 9, 6]","[0, 1, 2, 2, 3]"
AppMAIS7R,2022-09-08,16,95.0,53.9,47.69,27267674,8.2,1.2,9.399999999999999,6.83,"[7, 7, 10, 8, 9]","[1, 2, 1, 1, 1]"
AppMAIS7R,2022-09-08,20,91.94,53.4,47.24,26802707,11.0,0.4,11.4,27.5,"[11, 10, 10, 12, 12]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-09,08,92.84,51.3,47.03,9646509,6.6,0.6,7.199999999999999,11.0,"[6, 6, 8, 7, 6]","[0, 0, 1, 2, 0]"
AppMAIS7R,2022-09-09,09,92.3,51.4,47.08,12525056,4.0,0.2,4.2,20.0,"[4, 2, 4, 5, 5]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-09,15,93.56,51.1,47.73,19050073,7.8,1.0,8.8,7.8,"[2, 9, 11, 8, 9]","[1, 2, 2, 0, 0]"
AppMAIS7R,2022-09-09,16,93.56,51.1,47.74,21677848,4.4,1.0,5.4,4.4,"[3, 7, 4, 5, 3]","[0, 1, 1, 1, 2]"
AppMAIS7R,2022-09-10,09,93.02,51.1,47.64,6591146,3.0,0.4,3.4,7.5,"[4, 3, 3, 3, 2]","[1, 1, 0, 0, 0]"
AppMAIS7R,2022-09-10,10,93.02,50.9,47.62,8257917,5.6,0.4,6.0,14.0,"[6, 6, 5, 5, 6]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-09-10,11,93.02,50.9,47.65,5168073,0.8,0.2,1.0,4.0,"[0, 2, 2, 0, 0]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-10,14,92.48,51.3,48.39,8243163,4.6,0.6,5.199999999999999,7.67,"[4, 6, 4, 4, 5]","[0, 1, 1, 1, 0]"
AppMAIS7R,2022-09-10,15,92.84,51.2,48.47,12797310,3.8,0.2,4.0,19.0,"[4, 3, 6, 3, 3]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-10,18,93.02,51.9,48.32,9851006,5.4,0.4,5.800000000000001,13.5,"[6, 5, 4, 7, 5]","[1, 0, 1, 0, 0]"
AppMAIS7R,2022-09-10,19,93.02,51.9,48.22,10067827,8.2,0.2,8.399999999999999,41.0,"[7, 8, 9, 8, 9]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-11,08,93.74,54.1,47.14,20326181,8.6,0.2,8.799999999999999,43.0,"[7, 11, 9, 7, 9]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-11,09,93.56,54.1,47.15,24994421,7.2,0.4,7.6000000000000005,18.0,"[6, 7, 7, 7, 9]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-09-11,10,93.74,54.3,47.19,50020310,14.0,0.6,14.6,23.33,"[5, 15, 18, 15, 17]","[0, 1, 0, 1, 1]"
AppMAIS7R,2022-09-11,11,94.28,54.5,47.26,29866861,6.8,0.2,7.0,34.0,"[0, 0, 12, 12, 10]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-11,12,95.0,54.7,47.35,35402087,3.8,0.4,4.2,9.5,"[0, 4, 6, 5, 4]","[0, 1, 0, 0, 1]"
AppMAIS7R,2022-09-11,14,93.92,55.1,47.45,35206716,12.0,1.4,13.4,8.57,"[12, 14, 12, 11, 11]","[2, 1, 2, 2, 0]"
AppMAIS7R,2022-09-11,15,94.28,55.2,47.56,28793418,6.0,1.2,7.2,5.0,"[1, 9, 7, 7, 6]","[1, 1, 1, 2, 1]"
AppMAIS7R,2022-09-11,19,93.74,55.4,47.44,8732447,1.8,0.4,2.2,4.5,"[2, 1, 1, 2, 3]","[0, 2, 0, 0, 0]"
AppMAIS7R,2022-09-11,20,93.2,55.4,47.24,13674795,5.8,0.2,6.0,29.0,"[8, 7, 5, 5, 4]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-12,08,93.56,53.9,45.87,18427067,4.0,0.2,4.2,20.0,"[0, 3, 5, 5, 7]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-12,09,93.56,53.8,46.92,12087783,7.2,0.2,7.4,36.0,"[7, 8, 8, 6, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-12,10,93.92,53.7,46.81,17506834,4.4,0.2,4.6000000000000005,22.0,"[2, 5, 6, 5, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-12,12,95.0,53.9,47.12,33668202,5.2,0.6,5.8,8.67,"[0, 2, 7, 8, 9]","[0, 0, 0, 2, 1]"
AppMAIS7R,2022-09-12,14,95.54,54.4,47.78,19000091,3.8,0.6,4.3999999999999995,6.33,"[0, 3, 4, 7, 5]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-09-12,15,94.82,54.4,47.78,43172920,8.6,1.4,10.0,6.14,"[1, 7, 13, 12, 10]","[0, 0, 2, 1, 4]"
AppMAIS7R,2022-09-12,18,93.74,54.4,47.51,11290407,5.0,0.4,5.4,12.5,"[5, 6, 6, 4, 4]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-13,10,93.2,52.4,47.36,27507196,9.2,0.2,9.399999999999999,46.0,"[0, 0, 16, 17, 13]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-09-13,11,93.92,52.4,47.54,24068546,7.2,0.2,7.4,36.0,"[0, 1, 8, 14, 13]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-13,15,95.36,53.4,47.69,30236160,4.2,1.2,5.4,3.5,"[0, 1, 6, 8, 6]","[0, 0, 1, 1, 4]"
AppMAIS7R,2022-09-13,16,95.18,53.6,47.4,19612012,8.4,0.2,8.6,42.0,"[9, 6, 7, 11, 9]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-14,12,90.14,76.1,47.57,26600844,7.4,0.2,7.6000000000000005,37.0,"[1, 9, 10, 10, 7]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-14,13,89.78,75.9,47.67,25580758,5.0,0.4,5.4,12.5,"[0, 0, 7, 11, 7]","[0, 1, 1, 0, 0]"
AppMAIS7R,2022-09-14,15,91.4,75.8,48.08,35549012,7.2,0.4,7.6000000000000005,18.0,"[0, 2, 10, 13, 11]","[0, 1, 0, 0, 1]"
AppMAIS7R,2022-09-14,16,91.94,76.0,47.96,28597621,12.2,0.2,12.399999999999999,61.0,"[14, 10, 16, 12, 9]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-14,18,87.8,74.8,47.73,15451224,3.0,0.2,3.2,15.0,"[2, 3, 4, 2, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-15,09,80.6,73.5,48.57,17314725,8.8,0.2,9.0,44.0,"[9, 13, 8, 6, 8]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-09-15,10,83.48,75.0,48.43,29515156,6.0,0.2,6.2,30.0,"[0, 0, 11, 10, 9]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-15,12,90.86,75.8,48.37,47441778,12.2,0.4,12.6,30.5,"[0, 2, 15, 24, 20]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-15,13,92.84,75.1,48.29,46780134,9.8,1.0,10.8,9.8,"[0, 2, 15, 14, 18]","[0, 0, 2, 2, 1]"
AppMAIS7R,2022-09-15,14,93.74,74.5,48.26,46702851,9.4,0.4,9.8,23.5,"[0, 3, 13, 16, 15]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-09-15,15,93.2,74.5,48.26,61850908,13.6,0.8,14.4,17.0,"[0, 3, 19, 23, 23]","[0, 0, 1, 1, 2]"
AppMAIS7R,2022-09-15,16,92.48,74.4,48.01,25686537,6.0,0.2,6.2,30.0,"[7, 8, 5, 6, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-16,12,91.4,75.1,48.31,52366508,8.6,0.4,9.0,21.5,"[0, 2, 16, 14, 11]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-16,13,93.56,74.8,48.34,41780103,11.4,0.8,12.200000000000001,14.25,"[1, 3, 16, 18, 19]","[0, 0, 1, 2, 1]"
AppMAIS7R,2022-09-16,14,94.1,74.6,48.29,44645125,9.6,2.2,11.8,4.36,"[0, 4, 13, 16, 15]","[0, 1, 2, 2, 6]"
AppMAIS7R,2022-09-16,15,94.46,74.7,48.45,44315756,8.6,0.2,8.799999999999999,43.0,"[0, 2, 17, 11, 13]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-16,16,93.74,74.9,48.43,29048233,11.6,0.2,11.799999999999999,58.0,"[17, 14, 9, 11, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-17,10,81.86,74.6,48.36,36136766,7.8,0.4,8.2,19.5,"[0, 0, 16, 13, 10]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-09-17,12,90.86,75.6,48.5,41206920,5.8,0.4,6.2,14.5,"[0, 0, 9, 11, 9]","[0, 1, 0, 1, 0]"
AppMAIS7R,2022-09-17,13,93.2,76.2,48.5,32374654,5.4,0.2,5.6000000000000005,27.0,"[0, 0, 8, 9, 10]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-17,14,93.02,76.0,48.48,25319958,9.2,0.2,9.399999999999999,46.0,"[7, 9, 12, 9, 9]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-17,15,90.5,76.4,48.4,47392557,22.0,0.4,22.4,55.0,"[9, 28, 25, 23, 25]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-09-17,16,90.14,77.0,48.63,32678498,15.0,0.2,15.2,75.0,"[14, 17, 14, 15, 15]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-17,17,89.96,77.0,48.58,27066459,10.6,0.2,10.799999999999999,53.0,"[8, 8, 10, 13, 14]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-17,19,85.46,77.7,49.01,16211598,8.8,0.4,9.200000000000001,22.0,"[8, 7, 9, 10, 10]","[1, 1, 0, 0, 0]"
